"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2018-01-15 19:58:00,,,信息,,,Huobi/BCH_BTC交易对当前发生了超过30%的超跌后回升超过8成，操作平仓
2018-01-15 19:58:00,Huobi,5,卖出,市价,811.1149,
2018-01-15 20:00:00,,,收益,98.497489,,
2018-01-15 20:00:00,,,信息,,,Huobi/BCH_BTC 交易对订单 5 交易成功!平均卖出价格： 0.1616949 ，平均持仓价格： 0.115141 ，卖出数量： 811.1149 ，毛收盈： 37.498256 ，累计毛收盈： 98.497489
2018-01-15 20:00:00,,,信息,,,Huobi/BCH_BTC 交易对空仓至最小持币量，将指导买入价调整为 0.138418
2018-01-15 20:00:00,,,信息,,,当前活动持仓价值下降到了总价值的10%以下，不做短线交易
2018-01-15 20:32:00,,,信息,,,当前活动持仓价值下降到了总价值的10%以下，不做短线交易
2018-01-15 20:46:00,,,信息,,,当前活动持仓价值下降到了总价值的10%以下，不做短线交易
2018-01-16 01:37:05,,,信息,,,当前活动持仓价值下降到了总价值的10%以下，不做短线交易
2018-01-16 06:32:00,,,信息,,,当前活动持仓价值下降到了总价值的10%以下，不做短线交易
2018-01-16 06:46:00,,,信息,,,当前活动持仓价值下降到了总价值的10%以下，不做短线交易
2018-02-02 03:46:00,,,信息,,,当前基准买入价格 0.14674304999999999 上次买入价格 0.14674304999999999 动态买入点 0.05 当前持仓总量 20
2018-02-02 03:46:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1385811 的价格买入 40 个币，当前账户余额为： 146.19446274 。本次下单金额 5.5432440000000005 ，本次预期买入数量 40 ，预期成交价格 0.1385811
2018-02-02 03:46:00,Huobi,6,买入,市价,5.543244,
2018-02-02 03:50:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 6 交易成功!成交均价： 0.1385811 ，挂单买入： 5.5432 ，买到数量： 39.9196
2018-02-02 03:50:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.130942 ，总持仓数量： 59.9196 ，总持币成本： 7.845986
2018-02-02 20:20:00,,,信息,,,当前基准买入价格 0.1385811 上次买入价格 0.1385811 动态买入点 0.058 当前持仓总量 59.9196
2018-02-02 20:20:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1289841 的价格买入 43.4689 个币，当前账户余额为： 140.65129646 。本次下单金额 5.606796944489999 ，本次预期买入数量 43.4689 ，预期成交价格 0.1289841
2018-02-02 20:20:00,Huobi,7,买入,市价,5.60679694449,
2018-02-02 20:24:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 7 交易成功!成交均价： 0.1289841 ，挂单买入： 5.6067 ，买到数量： 43.3811
2018-02-02 20:24:00,,,信息,,,Huobi/BCH_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2018-02-02 20:24:00,Huobi,8,卖出,0.13208,14.4603666666667,
2018-02-02 20:24:00,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量的1/3做 2 %卖出挂单成功，订单编号 8
2018-02-02 20:24:00,Huobi,9,卖出,0.13337,14.4603666666667,
2018-02-02 20:24:00,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量的1/3做 3 %卖出挂单成功，订单编号 9
2018-02-02 20:24:01,Huobi,10,卖出,0.134659,14.4603666666667,
2018-02-02 20:24:01,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量的1/3做 4 %卖出挂单成功，订单编号 10
2018-02-02 21:32:00,,,收益,98.536408,,
2018-02-02 21:32:00,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 8 交易成功!卖出价格： 0.1321979 ，买入价格： 0.1289841 ，卖出数量： 14.4603 ，毛收盈： 0.038919 ，累计毛收盈： 98.53640800000001
2018-02-02 21:32:00,,,信息,,,Huobi/BCH_BTC 交易对 0.02 档短线挂单卖出成功，再次以价格 0.1289841 挂限价单买入 14.460366666666667 个币
2018-02-02 21:32:00,Huobi,11,买入,0.1289841,14.4603666666667,
2018-02-02 21:32:00,,,信息,,,Huobi/BCH_BTC 交易对短线再次买入挂单成功，新订单编号： 11
2018-02-02 21:46:00,,,收益,98.597984,,
2018-02-02 21:46:00,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 9 交易成功!卖出价格： 0.1337679 ，买入价格： 0.1289841 ，卖出数量： 14.4603 ，毛收盈： 0.061576 ，累计毛收盈： 98.59798400000001
2018-02-02 21:46:00,,,信息,,,Huobi/BCH_BTC 交易对 0.03 档短线挂单卖出成功，再次以价格 0.1289841 挂限价单买入 14.460366666666667 个币
2018-02-02 21:46:00,Huobi,12,买入,0.1289841,14.4603666666667,
2018-02-02 21:46:00,,,信息,,,Huobi/BCH_BTC 交易对短线再次买入挂单成功，新订单编号： 12
2018-02-02 22:32:00,,,收益,98.678985,,
2018-02-02 22:32:00,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 10 交易成功!卖出价格： 0.1351139 ，买入价格： 0.1289841 ，卖出数量： 14.4603 ，毛收盈： 0.081001 ，累计毛收盈： 98.67898500000001
2018-02-02 22:32:00,,,信息,,,Huobi/BCH_BTC 交易对 0.04 档短线挂单卖出成功，再次以价格 0.1289841 挂限价单买入 14.460366666666667 个币
2018-02-02 22:32:00,Huobi,13,买入,0.1289841,14.4603666666667,
2018-02-02 22:32:00,,,信息,,,Huobi/BCH_BTC 交易对短线再次买入挂单成功，新订单编号： 13
2018-02-06 01:46:00,,,信息,,,Huobi/BCH_BTC 交易对再次下跌买入限价挂单已经交易成功，订单编号 11
2018-02-06 01:46:00,Huobi,14,卖出,0.13208,14.4603,
2018-02-06 01:46:00,,,信息,,,Huobi/BCH_BTC 交易对再次将买入的量再重新挂卖单卖出，卖出价格 0.13208 ，订单编号 14
2018-02-06 01:46:00,,,信息,,,Huobi/BCH_BTC 交易对再次下跌买入限价挂单已经交易成功，订单编号 12
2018-02-06 01:46:00,Huobi,15,卖出,0.13337,14.4603,
2018-02-06 01:46:00,,,信息,,,Huobi/BCH_BTC 交易对再次将买入的量再重新挂卖单卖出，卖出价格 0.13337 ，订单编号 15
2018-02-06 01:46:01,,,信息,,,Huobi/BCH_BTC 交易对再次下跌买入限价挂单已经交易成功，订单编号 13
2018-02-06 01:46:01,Huobi,16,卖出,0.134659,14.4603,
2018-02-06 01:46:01,,,信息,,,Huobi/BCH_BTC 交易对再次将买入的量再重新挂卖单卖出，卖出价格 0.134659 ，订单编号 16
2018-02-06 09:37:05,,,收益,98.759611,,
2018-02-06 09:37:05,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 14 交易成功!卖出价格： 0.1350879 ，买入价格： 0.1289841 ，卖出数量： 14.4603 ，毛收盈： 0.080626 ，累计毛收盈： 98.759611
2018-02-06 09:37:05,,,信息,,,Huobi/BCH_BTC 交易对 0.02 档短线挂单卖出成功，再次以价格 0.1289841 挂限价单买入 14.4603 个币
2018-02-06 09:37:05,Huobi,17,买入,0.1289841,14.4603,
2018-02-06 09:37:05,,,信息,,,Huobi/BCH_BTC 交易对短线再次买入挂单成功，新订单编号： 17
2018-02-06 09:37:05,,,收益,98.840237,,
2018-02-06 09:37:05,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 15 交易成功!卖出价格： 0.1350879 ，买入价格： 0.1289841 ，卖出数量： 14.4603 ，毛收盈： 0.080626 ，累计毛收盈： 98.840237
2018-02-06 09:37:05,,,信息,,,Huobi/BCH_BTC 交易对 0.03 档短线挂单卖出成功，再次以价格 0.1289841 挂限价单买入 14.4603 个币
2018-02-06 09:37:05,Huobi,18,买入,0.1289841,14.4603,
2018-02-06 09:37:05,,,信息,,,Huobi/BCH_BTC 交易对短线再次买入挂单成功，新订单编号： 18
2018-02-06 09:37:05,,,收益,98.920863,,
2018-02-06 09:37:05,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 16 交易成功!卖出价格： 0.1350879 ，买入价格： 0.1289841 ，卖出数量： 14.4603 ，毛收盈： 0.080626 ，累计毛收盈： 98.920863
2018-02-06 09:37:05,,,信息,,,Huobi/BCH_BTC 交易对 0.04 档短线挂单卖出成功，再次以价格 0.1289841 挂限价单买入 14.4603 个币
2018-02-06 09:37:06,Huobi,19,买入,0.1289841,14.4603,
2018-02-06 09:37:06,,,信息,,,Huobi/BCH_BTC 交易对短线再次买入挂单成功，新订单编号： 19
2018-02-06 11:32:00,,,信息,,,Huobi/BCH_BTC 交易对再次下跌买入限价挂单已经交易成功，订单编号 17
2018-02-06 11:32:00,Huobi,20,卖出,0.13208,14.4603,
2018-02-06 11:32:00,,,信息,,,Huobi/BCH_BTC 交易对再次将买入的量再重新挂卖单卖出，卖出价格 0.13208 ，订单编号 20
2018-02-06 11:32:00,,,信息,,,Huobi/BCH_BTC 交易对再次下跌买入限价挂单已经交易成功，订单编号 18
2018-02-06 11:32:00,Huobi,21,卖出,0.13337,14.4603,
2018-02-06 11:32:00,,,信息,,,Huobi/BCH_BTC 交易对再次将买入的量再重新挂卖单卖出，卖出价格 0.13337 ，订单编号 21
2018-02-06 11:32:01,,,信息,,,Huobi/BCH_BTC 交易对再次下跌买入限价挂单已经交易成功，订单编号 19
2018-02-06 11:32:01,Huobi,22,卖出,0.134659,14.4603,
2018-02-06 11:32:01,,,信息,,,Huobi/BCH_BTC 交易对再次将买入的量再重新挂卖单卖出，卖出价格 0.134659 ，订单编号 22
2018-02-08 18:20:00,,,收益,99.006361,,
2018-02-08 18:20:00,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 20 交易成功!卖出价格： 0.1354255 ，买入价格： 0.1289841 ，卖出数量： 14.4603 ，毛收盈： 0.085498 ，累计毛收盈： 99.006361
2018-02-08 18:20:00,,,信息,,,Huobi/BCH_BTC 交易对 0.02 档短线挂单卖出成功，再次以价格 0.1289841 挂限价单买入 14.4603 个币
2018-02-08 18:20:00,Huobi,23,买入,0.1289841,14.4603,
2018-02-08 18:20:00,,,信息,,,Huobi/BCH_BTC 交易对短线再次买入挂单成功，新订单编号： 23
2018-02-08 18:20:00,,,收益,99.091859,,
2018-02-08 18:20:00,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 21 交易成功!卖出价格： 0.1354255 ，买入价格： 0.1289841 ，卖出数量： 14.4603 ，毛收盈： 0.085498 ，累计毛收盈： 99.091859
2018-02-08 18:20:00,,,信息,,,Huobi/BCH_BTC 交易对 0.03 档短线挂单卖出成功，再次以价格 0.1289841 挂限价单买入 14.4603 个币
2018-02-08 18:20:00,Huobi,24,买入,0.1289841,14.4603,
2018-02-08 18:20:00,,,信息,,,Huobi/BCH_BTC 交易对短线再次买入挂单成功，新订单编号： 24
2018-02-08 18:20:01,,,收益,99.177357,,
2018-02-08 18:20:01,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 22 交易成功!卖出价格： 0.1354255 ，买入价格： 0.1289841 ，卖出数量： 14.4603 ，毛收盈： 0.085498 ，累计毛收盈： 99.177357
2018-02-08 18:20:01,,,信息,,,Huobi/BCH_BTC 交易对 0.04 档短线挂单卖出成功，再次以价格 0.1289841 挂限价单买入 14.4603 个币
2018-02-08 18:20:01,Huobi,25,买入,0.1289841,14.4603,
2018-02-08 18:20:01,,,信息,,,Huobi/BCH_BTC 交易对短线再次买入挂单成功，新订单编号： 25
2018-02-09 01:04:01,,,信息,,,Huobi/BCH_BTC交易对准备以大约 0.1583784 的价格卖出 39.9198 个币，当前持仓总量 59.9198 动态卖出点 0.2 基准卖出价 0.130942
2018-02-09 01:04:01,Huobi,26,卖出,市价,39.9198,
2018-02-09 01:08:01,,,收益,100.259968,,
2018-02-09 01:08:01,,,信息,,,Huobi/BCH_BTC 交易对订单 26 交易成功!平均卖出价格： 0.1583784 ，平均持仓价格： 0.130942 ，卖出数量： 39.9198 ，毛收盈： 1.082611 ，累计毛收盈： 100.259968
2018-02-09 01:08:01,,,信息,,,Huobi/BCH_BTC 交易对空仓至最小持币量，将指导买入价调整为 0.14466
2018-02-14 21:46:01,,,信息,,,当前基准买入价格 0.14720305 上次买入价格 0.14720305 动态买入点 0.05 当前持仓总量 20
2018-02-14 21:46:01,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1387701 的价格买入 40 个币，当前账户余额为： 142.1175297 。本次下单金额 5.550804 ，本次预期买入数量 40 ，预期成交价格 0.1387701
2018-02-14 21:46:01,Huobi,27,买入,市价,5.550804,
2018-02-14 21:50:01,,,信息,,,Huobi/BCH_BTC 交易对买入订单 27 交易成功!成交均价： 0.1387701 ，挂单买入： 5.5508 ，买到数量： 39.9199
2018-02-14 21:50:01,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.136342 ，总持仓数量： 59.9199 ，总持币成本： 8.169608
2018-02-20 22:46:01,,,信息,,,当前基准买入价格 0.1387701 上次买入价格 0.1387701 动态买入点 0.058 当前持仓总量 59.9199
2018-02-20 22:46:01,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1301801 的价格买入 50.4851 个币，当前账户余额为： 136.56676181 。本次下单金额 6.57215536651 ，本次预期买入数量 50.4851 ，预期成交价格 0.1301801
2018-02-20 22:46:01,Huobi,28,买入,市价,6.57215536651,
2018-02-20 22:50:01,,,信息,,,Huobi/BCH_BTC 交易对买入订单 28 交易成功!成交均价： 0.1301801 ，挂单买入： 6.5721 ，买到数量： 50.3836
2018-02-20 22:50:01,,,信息,,,"Huobi/BCH_BTC 交易对先前存在短线交易挂单，现检测当前交易是否完成,没有完成强制取消挂单。"
2018-02-20 22:50:01,Huobi,23,撤销,,,
2018-02-20 22:50:01,Huobi,24,撤销,,,
2018-02-20 22:50:01,Huobi,25,撤销,,,
2018-02-20 22:50:01,,,信息,,,Huobi/BCH_BTC 交易对先前的短线交易挂单未完成，现将其未完成的量 43.3809 按 0.1289841 买入计入长线核算。
2018-02-20 22:50:01,,,信息,,,Huobi/BCH_BTC 交易对先前的短线交易挂单买入价： 0.1289841 ，未卖出数量： 43.3809 ，长线持仓价格调整到： 0.13336 ，总持仓数量： 103.3008 ，总持币成本： 13.776236
2018-02-20 22:50:02,,,信息,,,Huobi/BCH_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2018-02-20 22:50:02,Huobi,29,卖出,0.133304,16.7945333333333,
2018-02-20 22:50:02,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量的1/3做 2 %卖出挂单成功，订单编号 29
2018-02-20 22:50:02,Huobi,30,卖出,0.134606,16.7945333333333,
2018-02-20 22:50:02,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量的1/3做 3 %卖出挂单成功，订单编号 30
2018-02-20 22:50:02,Huobi,31,卖出,0.135908,16.7945333333333,
2018-02-20 22:50:02,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量的1/3做 4 %卖出挂单成功，订单编号 31
2018-02-22 18:58:01,,,信息,,,当前基准买入价格 0.1301801 上次买入价格 0.1301801 动态买入点 0.066 当前持仓总量 59.92
2018-02-22 18:58:01,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1205001 的价格买入 65.4575 个币，当前账户余额为： 135.60133864 。本次下单金额 7.887635295749999 ，本次预期买入数量 65.4575 ，预期成交价格 0.1205001
2018-02-22 18:58:01,Huobi,32,买入,市价,7.88763529575,
2018-02-22 19:00:01,,,信息,,,Huobi/BCH_BTC 交易对买入订单 32 交易成功!成交均价： 0.1205001 ，挂单买入： 7.8876 ，买到数量： 65.3262
2018-02-22 19:00:01,,,信息,,,"Huobi/BCH_BTC 交易对先前存在短线交易挂单，现检测当前交易是否完成,没有完成强制取消挂单。"
2018-02-22 19:00:01,,,信息,,,Huobi/BCH_BTC 交易对取消未完成的短线交易挂单： 29
2018-02-22 19:00:01,Huobi,29,撤销,,,
2018-02-22 19:00:01,,,信息,,,Huobi/BCH_BTC 交易对取消未完成的短线交易挂单： 30
2018-02-22 19:00:02,Huobi,30,撤销,,,
2018-02-22 19:00:02,,,信息,,,Huobi/BCH_BTC 交易对取消未完成的短线交易挂单： 31
2018-02-22 19:00:02,Huobi,31,撤销,,,
2018-02-22 19:00:02,,,信息,,,Huobi/BCH_BTC 交易对先前的短线交易挂单未完成，现将其未完成的量 50.3836 按 0.1301801 买入计入长线核算。
2018-02-22 19:00:02,,,信息,,,Huobi/BCH_BTC 交易对先前的短线交易挂单买入价： 0.1301801 ，未卖出数量： 50.3836 ，长线持仓价格调整到： 0.132026 ，总持仓数量： 110.3036 ，总持币成本： 14.562991
2018-02-22 19:00:02,,,信息,,,Huobi/BCH_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2018-02-22 19:00:02,Huobi,33,卖出,0.123392,21.7754,
2018-02-22 19:00:02,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量的1/3做 2 %卖出挂单成功，订单编号 33
2018-02-22 19:00:03,Huobi,34,卖出,0.124597,21.7754,
2018-02-22 19:00:03,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量的1/3做 3 %卖出挂单成功，订单编号 34
2018-02-22 19:00:03,Huobi,35,卖出,0.125802,21.7754,
2018-02-22 19:00:03,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量的1/3做 4 %卖出挂单成功，订单编号 35
2018-02-23 16:32:00,,,收益,100.338981,,
2018-02-23 16:32:00,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 33 交易成功!卖出价格： 0.1246189 ，买入价格： 0.1205001 ，卖出数量： 21.7754 ，毛收盈： 0.079013 ，累计毛收盈： 100.338981
2018-02-23 16:32:00,,,信息,,,Huobi/BCH_BTC 交易对 0.02 档短线挂单卖出成功，再次以价格 0.1205001 挂限价单买入 21.7754 个币
2018-02-23 16:32:00,Huobi,36,买入,0.1205001,21.7754,
2018-02-23 16:32:00,,,信息,,,Huobi/BCH_BTC 交易对短线再次买入挂单成功，新订单编号： 36
2018-02-23 16:32:00,,,收益,100.417994,,
2018-02-23 16:32:00,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 34 交易成功!卖出价格： 0.1246189 ，买入价格： 0.1205001 ，卖出数量： 21.7754 ，毛收盈： 0.079013 ，累计毛收盈： 100.41799400000001
2018-02-23 16:32:00,,,信息,,,Huobi/BCH_BTC 交易对 0.03 档短线挂单卖出成功，再次以价格 0.1205001 挂限价单买入 21.7754 个币
2018-02-23 16:32:00,Huobi,37,买入,0.1205001,21.7754,
2018-02-23 16:32:00,,,信息,,,Huobi/BCH_BTC 交易对短线再次买入挂单成功，新订单编号： 37
2018-02-23 16:46:00,,,收益,100.523998,,
2018-02-23 16:46:00,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 35 交易成功!卖出价格： 0.1258609 ，买入价格： 0.1205001 ，卖出数量： 21.7754 ，毛收盈： 0.106004 ，累计毛收盈： 100.523998
2018-02-23 16:46:00,,,信息,,,Huobi/BCH_BTC 交易对 0.04 档短线挂单卖出成功，再次以价格 0.1205001 挂限价单买入 21.7754 个币
2018-02-23 16:46:00,Huobi,38,买入,0.1205001,21.7754,
2018-02-23 16:46:00,,,信息,,,Huobi/BCH_BTC 交易对短线再次买入挂单成功，新订单编号： 38
2018-02-25 04:46:00,,,信息,,,Huobi/BCH_BTC 交易对再次下跌买入限价挂单已经交易成功，订单编号 36
2018-02-25 04:46:00,Huobi,39,卖出,0.123392,21.7754,
2018-02-25 04:46:00,,,信息,,,Huobi/BCH_BTC 交易对再次将买入的量再重新挂卖单卖出，卖出价格 0.123392 ，订单编号 39
2018-02-25 04:46:00,,,信息,,,Huobi/BCH_BTC 交易对再次下跌买入限价挂单已经交易成功，订单编号 37
2018-02-25 04:46:00,Huobi,40,卖出,0.124597,21.7754,
2018-02-25 04:46:00,,,信息,,,Huobi/BCH_BTC 交易对再次将买入的量再重新挂卖单卖出，卖出价格 0.124597 ，订单编号 40
2018-02-25 04:46:01,,,信息,,,Huobi/BCH_BTC 交易对再次下跌买入限价挂单已经交易成功，订单编号 38
2018-02-25 04:46:01,Huobi,41,卖出,0.125802,21.7754,
2018-02-25 04:46:01,,,信息,,,Huobi/BCH_BTC 交易对再次将买入的量再重新挂卖单卖出，卖出价格 0.125802 ，订单编号 41
2018-02-26 01:20:00,,,收益,100.579606,,
2018-02-26 01:20:00,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 39 交易成功!卖出价格： 0.1235419 ，买入价格： 0.1205001 ，卖出数量： 21.7754 ，毛收盈： 0.055608 ，累计毛收盈： 100.57960600000001
2018-02-26 01:20:00,,,信息,,,Huobi/BCH_BTC 交易对 0.02 档短线挂单卖出成功，再次以价格 0.1205001 挂限价单买入 21.7754 个币
2018-02-26 01:20:00,Huobi,42,买入,0.1205001,21.7754,
2018-02-26 01:20:00,,,信息,,,Huobi/BCH_BTC 交易对短线再次买入挂单成功，新订单编号： 42
2018-02-26 13:46:00,,,信息,,,Huobi/BCH_BTC 交易对再次下跌买入限价挂单已经交易成功，订单编号 42
2018-02-26 13:46:00,Huobi,43,卖出,0.123392,21.7754,
2018-02-26 13:46:00,,,信息,,,Huobi/BCH_BTC 交易对再次将买入的量再重新挂卖单卖出，卖出价格 0.123392 ，订单编号 43
2018-02-26 21:46:00,,,收益,100.638365,,
2018-02-26 21:46:00,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 43 交易成功!卖出价格： 0.1236869 ，买入价格： 0.1205001 ，卖出数量： 21.7754 ，毛收盈： 0.058759 ，累计毛收盈： 100.63836500000001
2018-02-26 21:46:00,,,信息,,,Huobi/BCH_BTC 交易对 0.02 档短线挂单卖出成功，再次以价格 0.1205001 挂限价单买入 21.7754 个币
2018-02-26 21:46:00,Huobi,44,买入,0.1205001,21.7754,
2018-02-26 21:46:00,,,信息,,,Huobi/BCH_BTC 交易对短线再次买入挂单成功，新订单编号： 44
2018-02-27 00:32:00,,,信息,,,Huobi/BCH_BTC 交易对再次下跌买入限价挂单已经交易成功，订单编号 44
2018-02-27 00:32:00,Huobi,45,卖出,0.123392,21.7754,
2018-02-27 00:32:00,,,信息,,,Huobi/BCH_BTC 交易对再次将买入的量再重新挂卖单卖出，卖出价格 0.123392 ，订单编号 45
2018-03-03 22:37:06,,,信息,,,当前基准买入价格 0.1205001 上次买入价格 0.1205001 动态买入点 0.07400000000000001 当前持仓总量 110.3035
2018-03-03 22:37:06,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1113401 的价格买入 86.3774 个币，当前账户余额为： 128.13617573 。本次下单金额 9.617268353739998 ，本次预期买入数量 86.3774 ，预期成交价格 0.1113401
2018-03-03 22:37:06,Huobi,46,买入,市价,9.61726835374,
2018-03-03 22:58:01,,,信息,,,Huobi/BCH_BTC 交易对买入订单 46 交易成功!成交均价： 0.1113401 ，挂单买入： 9.6172 ，买到数量： 86.2039
2018-03-03 22:58:01,,,信息,,,"Huobi/BCH_BTC 交易对先前存在短线交易挂单，现检测当前交易是否完成,没有完成强制取消挂单。"
2018-03-03 22:58:01,,,信息,,,Huobi/BCH_BTC 交易对取消未完成的短线交易挂单： 45
2018-03-03 22:58:01,Huobi,45,撤销,,,
2018-03-03 22:58:01,,,信息,,,Huobi/BCH_BTC 交易对取消未完成的短线交易挂单： 40
2018-03-03 22:58:02,Huobi,40,撤销,,,
2018-03-03 22:58:02,,,信息,,,Huobi/BCH_BTC 交易对取消未完成的短线交易挂单： 41
2018-03-03 22:58:02,Huobi,41,撤销,,,
2018-03-03 22:58:02,,,信息,,,Huobi/BCH_BTC 交易对先前的短线交易挂单未完成，现将其未完成的量 65.3262 按 0.1205001 买入计入长线核算。
